iid,gender,wave,round,age,field_cd,race,imprace,imprelig,goal,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
511,0,21,22,23.0,5.0,4.0,2.0,2.0,2.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
512,0,21,22,,15.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
513,0,21,22,23.0,15.0,2.0,1.0,1.0,2.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,90.0,0.0,0.0,10.0,0.0,0.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
514,0,21,22,23.0,3.0,2.0,8.0,9.0,2.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,5.0,15.0,30.0,0.0,20.0
515,0,21,22,23.0,6.0,2.0,8.0,5.0,1.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0
515,0,21,22,23.0,6.0,2.0,8.0,5.0,1.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0
515,0,21,22,23.0,6.0,2.0,8.0,5.0,1.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,20.0,20.0,20.0,15.0,10.0,15.0,30.0,15.0,20.0,15.0,5.0,15.0
