iid,gender,wave,round,age,race,dec,like,prob,met,match,satis_2,length,numdat_2,samerace,match_es,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2
388,0,15,19,24.0,2.0,0,4.0,5.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,4.0,4.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,3.0,2.0,2.0,0,2.0,3.0,3.0,0,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,4.0,3.0,2.0,0,2.0,3.0,3.0,0,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,4.0,3.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,3.0,2.0,2.0,0,2.0,3.0,3.0,0,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,3.0,3.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,4.0,3.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,5.0,4.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,5.0,3.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,5.0,3.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,5.0,4.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
388,0,15,19,24.0,2.0,0,1.0,1.0,2.0,0,2.0,3.0,3.0,1,1.5,20.0,16.0,16.0,16.0,16.0,16.0,25.0,15.0,15.0,15.0,15.0,15.0
389,0,15,19,21.0,2.0,0,6.0,2.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,8.0,9.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,,,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,7.0,7.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,7.0,7.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,6.0,6.0,2.0,0,7.0,1.0,2.0,0,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,5.0,7.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,9.0,9.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,6.0,4.0,2.0,0,7.0,1.0,2.0,0,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,8.0,7.0,2.0,0,7.0,1.0,2.0,0,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,6.0,6.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,9.0,10.0,2.0,1,7.0,1.0,2.0,0,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,8.0,7.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,8.0,7.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,6.0,7.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,7.0,7.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,1,6.0,6.0,2.0,1,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,6.0,7.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
389,0,15,19,21.0,2.0,0,4.0,4.0,2.0,0,7.0,1.0,2.0,1,7.0,10.0,50.0,15.0,15.0,0.0,10.0,40.0,0.0,10.0,30.0,0.0,20.0
390,0,15,19,30.0,4.0,1,6.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,0,,,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,4.0,1.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,6.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,6.0,2.0,0,,,,1,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,,2.0,1,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,4.0,6.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,8.0,8.0,2.0,0,,,,1,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,8.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,6.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,6.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,8.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,8.0,8.0,2.0,0,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,6.0,6.0,2.0,1,,,,0,10.0,,,,,,,,,,,,
390,0,15,19,30.0,4.0,1,4.0,8.0,2.0,1,,,,0,10.0,,,,,,,,,,,,
391,0,15,19,28.0,2.0,0,3.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,6.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,1,7.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,7.0,2.0,0,4.0,1.0,3.0,0,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,4.0,7.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,7.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,6.0,2.0,0,4.0,1.0,3.0,0,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,6.0,2.0,0,4.0,1.0,3.0,0,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,7.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,8.0,2.0,0,4.0,1.0,3.0,0,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,6.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,1,7.0,8.0,2.0,1,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,7.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,6.0,6.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,5.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
391,0,15,19,28.0,2.0,0,5.0,10.0,2.0,0,4.0,1.0,3.0,1,1.0,60.0,0.0,30.0,10.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0
392,0,15,19,26.0,2.0,0,2.0,1.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,9.0,5.0,2.0,1,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,2.0,3.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,7.0,4.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,4.0,5.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,4.0,2.0,2.0,0,7.0,3.0,3.0,0,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,5.0,6.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,8.0,6.0,2.0,1,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,6.0,2.0,2.0,0,7.0,3.0,3.0,0,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,5.0,1.0,2.0,0,7.0,3.0,3.0,0,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,6.0,3.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,3.0,1.0,2.0,0,7.0,3.0,3.0,0,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,9.0,8.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,9.0,6.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,6.0,3.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,1.0,1.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,1,7.0,2.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,4.0,2.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
392,0,15,19,26.0,2.0,0,1.0,10.0,2.0,0,7.0,3.0,3.0,1,2.0,15.0,20.0,15.0,20.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0
393,0,15,19,22.0,2.0,1,8.0,7.0,2.0,1,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,8.0,6.0,2.0,1,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,7.0,6.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,5.0,5.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,8.0,6.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,6.0,5.0,2.0,0,7.0,1.0,3.0,0,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,7.0,5.0,2.0,1,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,6.0,6.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,6.0,5.0,2.0,0,7.0,1.0,3.0,0,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,8.0,7.0,2.0,1,7.0,1.0,3.0,0,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,7.0,7.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,8.0,6.0,2.0,0,7.0,1.0,3.0,0,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,6.0,6.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,5.0,5.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,8.0,7.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,7.0,6.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,7.0,7.0,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,1,6.0,6.0,2.0,1,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
393,0,15,19,22.0,2.0,0,,,2.0,0,7.0,1.0,3.0,1,2.5,12.0,20.0,20.0,20.0,8.0,20.0,25.0,15.0,20.0,15.0,10.0,15.0
394,0,15,19,24.0,2.0,0,7.0,6.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,1,8.0,8.5,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,,,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,1,8.5,7.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,6.0,3.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,7.0,2.0,0,7.0,1.0,2.0,0,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,4.0,2.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,1,8.0,8.0,2.0,1,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,6.0,5.0,2.0,0,7.0,1.0,2.0,0,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,7.0,2.0,0,7.0,1.0,2.0,0,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,3.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,6.0,2.0,2.0,0,7.0,1.0,2.0,0,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,8.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,1,7.0,8.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,6.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,8.0,7.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,7.0,5.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,3.0,1.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
394,0,15,19,24.0,2.0,0,2.0,1.0,2.0,0,7.0,1.0,2.0,1,2.5,20.0,20.0,20.0,10.0,10.0,20.0,25.0,20.0,10.0,15.0,10.0,20.0
395,0,15,19,33.0,2.0,0,6.0,6.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,8.0,8.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,6.0,6.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,6.0,6.0,2.0,1,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,6.0,6.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,8.0,8.0,2.0,0,5.0,3.0,2.0,0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,7.0,7.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,6.0,6.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,7.0,7.0,2.0,0,5.0,3.0,2.0,0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,8.0,7.0,2.0,1,5.0,3.0,2.0,0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,7.0,7.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,5.0,5.0,2.0,0,5.0,3.0,2.0,0,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,8.0,8.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,8.0,8.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,7.0,7.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,7.0,7.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,1,8.0,8.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,7.0,6.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
395,0,15,19,33.0,2.0,0,3.0,3.0,2.0,0,5.0,3.0,2.0,1,5.0,30.0,15.0,20.0,15.0,10.0,10.0,50.0,5.0,5.0,20.0,5.0,15.0
396,0,15,19,25.0,4.0,1,6.0,6.0,2.0,0,7.0,1.0,2.0,0,3.0,16.0,18.0,18.0,16.0,14.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0
396,0,15,19,25.0,4.0,1,8.0,3.0,2.0,0,7.0,1.0,2.0,0,3.0,16.0,18.0,18.0,16.0,14.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0
396,0,15,19,25.0,4.0,0,,,2.0,0,7.0,1.0,2.0,0,3.0,16.0,18.0,18.0,16.0,14.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0
396,0,15,19,25.0,4.0,1,8.0,3.0,2.0,0,7.0,1.0,2.0,0,3.0,16.0,18.0,18.0,16.0,14.0,18.0,18.0,15.0,16.0,18.0,15.0,18.0
