iid,gender,wave,round,age,race,dec,like,prob,met,match,samerace,match_es,you_call,them_cal,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
441,1,17,11,24.0,2.0,1,8.0,7.0,2.0,1,0,,1.0,0.0,0.0,50.0,15.0,15.0,15.0,0.0,5.0,50.0,20.0,5.0,10.0,10.0,5.0
441,1,17,11,24.0,2.0,0,7.0,7.0,1.0,0,1,,1.0,0.0,0.0,50.0,15.0,15.0,15.0,0.0,5.0,50.0,20.0,5.0,10.0,10.0,5.0
441,1,17,11,24.0,2.0,1,9.0,7.0,2.0,1,1,,1.0,0.0,0.0,50.0,15.0,15.0,15.0,0.0,5.0,50.0,20.0,5.0,10.0,10.0,5.0
441,1,17,11,24.0,2.0,1,9.0,8.0,2.0,0,1,,1.0,0.0,0.0,50.0,15.0,15.0,15.0,0.0,5.0,50.0,20.0,5.0,10.0,10.0,5.0
441,1,17,11,24.0,2.0,0,8.0,4.0,2.0,0,1,,1.0,0.0,0.0,50.0,15.0,15.0,15.0,0.0,5.0,50.0,20.0,5.0,10.0,10.0,5.0
445,1,17,11,30.0,2.0,0,3.0,4.0,2.0,0,0,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,0,3.0,3.0,2.0,0,0,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,1,6.0,6.0,2.0,1,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,1,6.0,5.0,2.0,0,0,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,0,5.0,6.0,2.0,0,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,0,7.0,6.0,2.0,0,0,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,1,4.0,4.0,2.0,0,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,0,7.0,8.0,2.0,0,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,0,5.0,7.0,2.0,0,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
445,1,17,11,30.0,2.0,1,6.0,6.0,2.0,1,1,,2.0,1.0,1.0,50.0,10.0,15.0,10.0,5.0,10.0,45.0,10.0,5.0,5.0,30.0,5.0
448,1,17,11,22.0,2.0,1,8.0,7.0,2.0,0,0,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,6.0,3.0,2.0,1,0,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,0,5.0,7.0,2.0,0,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,0,4.0,5.0,2.0,0,0,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,6.0,5.0,2.0,0,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,6.0,6.0,1.0,1,0,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,8.0,8.0,1.0,1,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,6.0,4.0,2.0,1,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,5.0,4.0,2.0,0,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
448,1,17,11,22.0,2.0,1,8.0,7.0,2.0,1,1,4.0,2.0,0.0,1.0,30.0,10.0,25.0,20.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0
450,1,17,11,25.0,2.0,1,8.0,7.0,2.0,0,0,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,0,6.0,3.0,2.0,0,0,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,1,8.0,5.0,2.0,1,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,0,7.0,6.0,2.0,0,0,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,1,8.0,3.0,1.0,0,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,0,5.0,3.0,2.0,0,0,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,0,6.0,5.0,2.0,0,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,0,6.0,5.0,2.0,0,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,1,7.0,6.0,2.0,1,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
450,1,17,11,25.0,2.0,1,7.0,6.0,2.0,0,1,2.0,2.0,0.0,1.0,50.0,10.0,10.0,10.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0
454,0,18,6,27.0,2.0,1,9.0,7.0,2.0,0,1,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
454,0,18,6,27.0,2.0,0,5.0,5.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
454,0,18,6,27.0,2.0,0,5.0,5.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
454,0,18,6,27.0,2.0,0,7.0,7.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
454,0,18,6,27.0,2.0,1,8.0,7.0,2.0,0,0,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
454,0,18,6,27.0,2.0,0,5.0,5.0,2.0,0,1,1.0,0.0,0.0,0.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,20.0
458,0,18,6,29.0,4.0,1,4.0,5.0,2.0,0,0,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
458,0,18,6,29.0,4.0,1,7.0,7.0,2.0,0,0,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
458,0,18,6,29.0,4.0,1,6.0,8.0,2.0,1,1,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
458,0,18,6,29.0,4.0,1,6.0,8.0,2.0,0,1,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
458,0,18,6,29.0,4.0,1,8.0,10.0,1.0,1,1,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
458,0,18,6,29.0,4.0,0,5.0,3.0,2.0,0,0,5.0,1.0,1.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0
459,0,18,6,26.0,4.0,0,5.0,2.0,2.0,0,0,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
459,0,18,6,26.0,4.0,0,1.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
459,0,18,6,26.0,4.0,0,1.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
459,0,18,6,26.0,4.0,0,7.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
459,0,18,6,26.0,4.0,0,5.0,1.0,2.0,0,1,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
459,0,18,6,26.0,4.0,0,5.0,1.0,2.0,0,0,0.0,0.0,0.0,0.0,20.0,50.0,10.0,10.0,0.0,10.0,50.0,10.0,10.0,10.0,0.0,20.0
460,1,18,6,33.0,2.0,0,9.0,10.0,2.0,0,1,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
460,1,18,6,33.0,2.0,0,10.0,10.0,2.0,0,0,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
460,1,18,6,33.0,2.0,1,8.0,7.0,2.0,1,0,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
460,1,18,6,33.0,2.0,0,9.0,6.0,2.0,0,0,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
460,1,18,6,33.0,2.0,0,7.0,4.0,2.0,0,0,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
460,1,18,6,33.0,2.0,0,6.0,5.0,2.0,0,0,1.0,0.0,1.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0,20.0,15.0,20.0,15.0,15.0,15.0
462,1,18,6,33.0,4.0,1,6.0,5.0,2.0,0,0,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
462,1,18,6,33.0,4.0,0,7.0,5.0,2.0,0,1,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
462,1,18,6,33.0,4.0,1,6.0,4.0,2.0,0,1,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
462,1,18,6,33.0,4.0,1,7.0,6.0,2.0,0,1,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
462,1,18,6,33.0,4.0,1,7.0,4.0,2.0,1,1,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
462,1,18,6,33.0,4.0,1,7.0,4.0,2.0,0,1,3.0,0.0,0.0,0.0,30.0,30.0,10.0,20.0,0.0,10.0,25.0,20.0,20.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,7.0,4.0,2.0,1,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,7.0,4.0,2.0,1,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,0,7.0,5.0,2.0,0,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,0,7.0,3.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,0,7.0,5.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,5.0,4.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,5.0,4.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,0,6.0,4.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,8.0,5.0,2.0,1,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,8.0,5.0,2.0,1,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,8.0,5.0,2.0,1,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,8.0,5.0,2.0,1,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,7.0,5.0,2.0,0,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,8.0,5.0,2.0,0,1,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
467,0,19,15,24.0,2.0,1,7.0,5.0,2.0,1,0,4.0,6.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,40.0,10.0,15.0,15.0,10.0,10.0
468,0,19,15,25.0,6.0,0,4.0,2.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,1,8.0,8.0,2.0,1,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,1,7.0,5.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,6.0,5.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,7.0,7.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,5.0,5.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,5.0,5.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,5.0,7.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,7.0,7.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,6.0,7.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,5.0,5.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,1,7.0,6.0,2.0,1,1,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,1,7.0,6.0,2.0,0,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,1,7.0,6.0,2.0,1,0,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
468,0,19,15,25.0,6.0,0,5.0,6.0,2.0,0,1,2.0,2.0,2.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0
469,0,19,15,25.0,4.0,0,7.0,4.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,6.0,3.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,5.0,7.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,6.0,5.0,2.0,0,1,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,7.0,7.0,2.0,1,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,7.0,6.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,6.0,6.0,2.0,0,1,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,7.0,7.0,2.0,0,1,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,6.0,9.0,2.0,1,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,7.0,5.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,8.0,5.0,2.0,1,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,8.0,8.0,2.0,1,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,1,8.0,8.0,2.0,1,1,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,7.0,6.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
469,0,19,15,25.0,4.0,0,6.0,2.0,2.0,0,0,6.0,0.0,4.0,1.0,40.0,20.0,10.0,10.0,0.0,10.0,30.0,0.0,10.0,30.0,10.0,20.0
476,0,19,15,25.0,2.0,0,4.0,2.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,6.0,4.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,5.0,5.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,1,8.0,7.0,2.0,1,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,1,8.0,6.0,1.0,1,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,1,5.0,6.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,3.0,3.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,4.0,3.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,1,5.0,5.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,5.0,4.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,6.0,5.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,1,7.0,5.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,,,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,4.0,3.0,2.0,0,1,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
476,0,19,15,25.0,2.0,0,3.0,3.0,2.0,0,0,2.0,0.0,2.0,0.0,30.0,20.0,20.0,10.0,10.0,10.0,50.0,0.0,0.0,40.0,0.0,10.0
481,1,19,15,23.0,2.0,0,6.0,5.0,2.0,0,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,8.0,7.0,2.0,1,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,8.0,7.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,6.0,5.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,4.0,1.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,2.0,1.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,7.0,4.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,5.0,1.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,8.0,9.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,7.0,6.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,3.0,3.0,2.0,0,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,0,5.0,1.0,2.0,0,0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,8.0,7.0,2.0,0,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,7.0,5.0,2.0,0,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
481,1,19,15,23.0,2.0,1,7.0,7.0,2.0,0,1,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,10.0,10.0,20.0,20.0,10.0
484,1,19,15,31.0,4.0,1,8.0,3.0,2.0,0,0,1.0,1.0,0.0,0.0,5.0,15.0,25.0,25.0,20.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0
484,1,19,15,31.0,4.0,1,7.0,3.0,2.0,0,0,1.0,1.0,0.0,0.0,5.0,15.0,25.0,25.0,20.0,10.0,20.0,20.0,15.0,20.0,15.0,10.0
